timestamp,Mob dist,Thresh,Anomaly
2003-10-29 14:39:46,0.8677453926677353,2.7548359715980935,False
2003-10-29 14:49:46,0.7813783763746156,2.7548359715980935,False
2003-10-29 14:59:46,0.4086627617429888,2.7548359715980935,False
2003-10-29 15:09:46,1.1847533386237947,2.7548359715980935,False
2003-10-29 15:19:46,0.6048346432095496,2.7548359715980935,False
2003-10-29 15:29:46,0.5931637649902709,2.7548359715980935,False
2003-10-29 15:39:46,14.227291051099543,2.7548359715980935,True
2003-10-29 15:49:46,0.3678857113169708,2.7548359715980935,False
2003-10-29 15:59:46,0.3176141544308294,2.7548359715980935,False
2003-10-29 16:09:46,0.2782080011807718,2.7548359715980935,False
2003-10-29 16:19:46,0.2821602681442708,2.7548359715980935,False
2003-10-29 16:29:46,0.4704119342655982,2.7548359715980935,False
2003-10-29 16:39:46,0.44833223688951307,2.7548359715980935,False
2003-10-29 16:49:46,0.5520988197541348,2.7548359715980935,False
2003-10-29 16:59:46,0.9708426853036479,2.7548359715980935,False
2003-10-29 17:09:46,0.29377787089272894,2.7548359715980935,False
2003-10-29 17:19:46,0.3716707409943183,2.7548359715980935,False
2003-10-29 17:29:46,0.9700961546012995,2.7548359715980935,False
2003-10-29 17:39:46,0.29832059838235475,2.7548359715980935,False
2003-10-29 17:49:46,0.12992199364208823,2.7548359715980935,False
2003-10-29 17:59:46,0.6295853051106587,2.7548359715980935,False
2003-10-29 18:09:46,0.34547464116007337,2.7548359715980935,False
2003-10-29 18:19:46,0.6561315310286738,2.7548359715980935,False
2003-10-29 18:29:46,1.044281781310029,2.7548359715980935,False
2003-10-29 18:39:46,0.9206219298707724,2.7548359715980935,False
2003-10-29 18:49:46,0.502178887950111,2.7548359715980935,False
2003-10-29 18:59:46,1.1521118373918038,2.7548359715980935,False
2003-10-29 19:09:46,0.9242353794771415,2.7548359715980935,False
2003-10-29 19:19:46,0.5487862650716314,2.7548359715980935,False
2003-10-29 19:29:46,1.5679068572836117,2.7548359715980935,False
2003-10-29 19:39:46,0.6258163139357333,2.7548359715980935,False
2003-10-29 19:49:46,0.3582178899774797,2.7548359715980935,False
2003-10-29 19:59:46,2.061858683338994,2.7548359715980935,False
2003-10-29 20:09:46,1.1172434121868198,2.7548359715980935,False
2003-10-29 20:19:46,0.8560054475549443,2.7548359715980935,False
2003-10-29 20:29:46,1.776934323616571,2.7548359715980935,False
2003-10-29 20:39:46,0.8884552940168329,2.7548359715980935,False
2003-10-29 20:49:46,1.2042819609589714,2.7548359715980935,False
2003-10-29 20:59:46,1.7844333635471283,2.7548359715980935,False
2003-10-29 21:09:46,1.2234699765960482,2.7548359715980935,False
2003-10-29 21:19:46,0.9209607343382125,2.7548359715980935,False
2003-10-29 21:29:46,1.4947857921372716,2.7548359715980935,False
2003-10-29 21:39:46,0.8070841908873002,2.7548359715980935,False
2003-10-29 21:49:46,1.0463979411755306,2.7548359715980935,False
2003-10-29 21:59:46,1.6072687045363343,2.7548359715980935,False
2003-10-29 22:09:46,0.6197796036694521,2.7548359715980935,False
2003-10-29 22:19:46,0.3838747438138224,2.7548359715980935,False
2003-10-29 22:29:46,0.6216328214471183,2.7548359715980935,False
2003-10-29 22:39:46,0.2890462282460072,2.7548359715980935,False
2003-10-29 22:49:46,0.3774666325163381,2.7548359715980935,False
2003-10-29 22:59:46,0.7675277951738361,2.7548359715980935,False
2003-10-29 23:09:46,0.4533614542006327,2.7548359715980935,False
2003-10-29 23:19:46,0.2751553568683085,2.7548359715980935,False
2003-10-29 23:29:46,0.2605172566720066,2.7548359715980935,False
2003-10-29 23:39:46,0.2736803226226509,2.7548359715980935,False
2003-10-29 23:49:46,0.8578386026253901,2.7548359715980935,False
2003-10-29 23:59:46,0.48070162410708756,2.7548359715980935,False
2003-10-30 00:09:46,0.29404791112777706,2.7548359715980935,False
2003-10-30 00:19:46,0.1584060040080811,2.7548359715980935,False
2003-10-30 00:29:46,0.9529209220516426,2.7548359715980935,False
2003-10-30 00:39:46,0.28041415496495964,2.7548359715980935,False
2003-10-30 00:49:46,0.956004583010992,2.7548359715980935,False
2003-10-30 00:59:46,0.6233385452179376,2.7548359715980935,False
2003-10-30 01:09:46,0.5185741705913982,2.7548359715980935,False
2003-10-30 01:19:46,0.24025798684827573,2.7548359715980935,False
2003-10-30 01:29:46,0.09899615811561033,2.7548359715980935,False
2003-10-30 01:39:46,0.5871000530171118,2.7548359715980935,False
2003-10-30 01:49:46,0.20634550050374095,2.7548359715980935,False
2003-10-30 01:59:46,0.09292988122101356,2.7548359715980935,False
2003-10-30 02:09:46,0.28785132133899083,2.7548359715980935,False
2003-10-30 02:19:46,0.6607713699863288,2.7548359715980935,False
2003-10-30 02:29:46,0.18506922663509892,2.7548359715980935,False
2003-10-30 02:39:46,0.3901067829961781,2.7548359715980935,False
2003-10-30 02:49:46,0.5415455646142362,2.7548359715980935,False
2003-10-30 02:59:46,0.13649097075797118,2.7548359715980935,False
2003-10-30 03:09:46,0.9604091286744284,2.7548359715980935,False
2003-10-30 03:19:46,0.3729254379479357,2.7548359715980935,False
2003-10-30 03:29:46,0.1734907049243999,2.7548359715980935,False
2003-10-30 03:39:46,0.9711194717821294,2.7548359715980935,False
2003-10-31 00:09:46,1.654082134885729,2.7548359715980935,False
